image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Keysher Fuller/Keysher Fuller3.jpg,keysher fuller,175,134.41008,54.16611,1.0,143.02357,48.732388,1.0,132.49596,44.896816,1.0,158.65549,55.764267,1.0,128.98676,45.855713,1.0,176.52054,89.964775,1.0,120.05424,89.005875,1.0,190.55734,153.57132,1.0,112.39779,149.73575,1.0,187.36716,219.73492,1.0,119.73522,219.41528,1.0,169.50212,197.36076,1.0,133.77203,197.68039,1.0,170.14015,254.57468,1.0,137.91928,254.57468,1.0,183.85797,233.47905,1.0,124.839516,229.64348,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Keysher Fuller/Keysher Fuller33.jpg,keysher fuller,175,136.40157,107.652016,1.0,155.91702,83.35015,1.0,115.28646,84.94896,1.0,182.47086,91.98372,1.0,88.09278,94.22204,1.0,240.0575,216.05109,1.0,19.948599,208.37683,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,224.68465,1.0,3.312461,216.05109,1.0,254.13422,250.58531,1.0,70.81679,250.58531,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira16.jpg,patrick sequeira,190,137.23204,146.68224,1.0,163.13905,115.99716,1.0,106.84726,115.67753,1.0,198.64125,142.52696,1.0,58.23164,142.8466,1.0,230.94505,254.3996,1.0,20.810402,254.3996,1.0,230.94505,254.3996,1.0,76.78234,44.71831,1.0,85.098175,254.3996,1.0,132.1146,23.622328,1.0,170.81519,254.3996,1.0,83.49897,254.3996,1.0,159.30098,254.3996,1.0,92.13464,254.3996,1.0,134.03365,23.941963,1.0,137.87172,24.581234,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira2.jpg,patrick sequeira,190,155.46407,76.144394,1.0,162.81525,64.3088,1.0,148.43253,63.98892,1.0,174.96065,65.588326,1.0,137.56558,62.069637,1.0,192.85913,134.04283,1.0,109.759,104.6138,1.0,201.16914,207.29558,1.0,50.630074,138.84105,1.0,199.25143,250.47949,1.0,60.85778,199.61844,1.0,162.81525,250.47949,1.0,112.635544,250.47949,1.0,166.65062,250.47949,1.0,74.920876,199.61844,1.0,165.05254,250.47949,1.0,41.68083,225.84866,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira21.jpg,patrick sequeira,190,206.85855,105.6456,1.0,212.93631,95.74131,1.0,199.50125,95.74131,1.0,220.2936,102.13117,1.0,190.54457,104.687126,1.0,236.60757,165.0714,1.0,173.91068,163.47394,1.0,246.52394,224.49722,1.0,166.2335,219.06581,1.0,244.60464,248.77873,1.0,164.95398,248.77873,1.0,222.21289,248.77873,1.0,183.50714,248.77873,1.0,255.16075,248.77873,1.0,164.6341,248.77873,1.0,244.60464,248.77873,1.0,163.67445,248.77873,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira38.jpg,patrick sequeira,190,128.7644,34.907467,1.0,132.91182,30.431585,1.0,126.53118,30.431585,1.0,139.93051,31.070997,1.0,123.65989,31.070997,1.0,147.26823,62.721874,1.0,116.96023,64.320404,1.0,157.47726,101.08657,1.0,109.6225,107.800385,1.0,163.85788,143.60744,1.0,95.266075,148.40303,1.0,141.52567,147.44391,1.0,121.107635,144.88626,1.0,138.97342,210.10625,1.0,116.96023,205.63037,1.0,138.97342,251.98772,1.0,115.36507,251.98772,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira42.jpg,patrick sequeira,190,134.162,56.78987,1.0,137.03514,52.952263,1.0,131.60811,52.632465,1.0,141.82372,50.074062,1.0,128.09648,50.074062,1.0,149.48541,72.14029,1.0,121.392494,71.500694,1.0,160.02025,100.92234,1.0,115.965454,98.044136,1.0,150.76236,108.91735,1.0,107.34604,119.790565,1.0,141.82372,131.62318,1.0,124.58487,130.02417,1.0,140.54675,176.39525,1.0,105.43061,161.36462,1.0,140.22752,225.00491,1.0,110.21918,213.1723,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Patrick Sequeira/Patrick Sequeira44.jpg,patrick sequeira,190,126.63899,112.465004,1.0,149.66537,92.00712,1.0,108.08996,92.326775,1.0,181.32668,104.7933,1.0,84.10414,106.07192,1.0,244.3294,202.28796,1.0,44.127773,199.41106,1.0,244.3294,255.03093,1.0,24.299496,255.03093,1.0,244.3294,255.03093,1.0,76.108864,255.03093,1.0,244.3294,255.03093,1.0,244.3294,255.03093,1.0,141.6701,255.03093,1.0,39.010796,196.21452,1.0,26.538174,255.03093,1.0,24.619307,255.03093,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Roan Wilson/Roan Wilson3.jpg,roan wilson,184,130.63943,93.90431,1.0,141.8252,76.63696,1.0,117.21652,76.956726,1.0,156.2069,88.14854,1.0,102.51523,89.10783,1.0,179.5372,179.28175,1.0,72.15386,184.07823,1.0,191.68175,244.51398,1.0,66.40119,254.74648,1.0,103.15441,245.1535,1.0,92.28824,237.7989,1.0,206.38304,254.74648,1.0,50.101933,254.74648,1.0,206.38304,254.74648,1.0,68.63834,183.11894,1.0,192.64052,254.74648,1.0,68.31875,254.74648,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Roan Wilson/Roan Wilson37.jpg,roan wilson,184,125.79164,134.24805,1.0,148.50185,105.463135,1.0,98.2835,110.90028,1.0,186.88531,122.09442,1.0,72.37468,133.92822,1.0,233.90503,242.35144,1.0,25.035095,242.9911,1.0,233.90503,252.26625,1.0,15.119372,252.26625,1.0,156.17854,231.47714,1.0,15.119372,252.26625,1.0,233.90503,252.26625,1.0,15.119372,252.26625,1.0,233.90503,252.26625,1.0,15.119372,252.26625,1.0,73.33427,239.79279,1.0,80.69109,230.51765,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_R├│nald Matarrita/R├│nald Matarrita31.jpg,r├│nald matarrita,177,131.29417,119.67125,1.0,153.35721,99.85323,1.0,106.033585,99.85323,1.0,179.8968,108.48366,1.0,77.89521,107.20508,1.0,241.60939,201.18082,1.0,17.781403,210.45055,1.0,250.24275,255.2009,1.0,5.3109875,255.2009,1.0,223.70316,255.2009,1.0,5.3109875,255.2009,1.0,250.24275,255.2009,1.0,5.3109875,255.2009,1.0,250.24275,202.13976,1.0,5.3109875,214.60591,1.0,250.24275,255.2009,1.0,61.587738,246.57047,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_R├│nald Matarrita/R├│nald Matarrita4.jpg,r├│nald matarrita,177,152.32506,98.202065,1.0,165.75868,84.452705,1.0,143.68916,82.85394,1.0,183.03049,96.92306,1.0,132.81433,85.09221,1.0,207.0191,164.0711,1.0,109.46542,193.8081,1.0,219.813,245.92778,1.0,102.74861,255.20062,1.0,219.49316,255.20062,1.0,103.06845,255.20062,1.0,238.36421,255.20062,1.0,111.38451,255.20062,1.0,224.61073,255.20062,1.0,103.388306,255.20062,1.0,219.813,255.20062,1.0,103.388306,255.20062,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda1.jpg,yeltsin tejeda,185,156.89923,107.53304,1.0,167.44112,85.79838,1.0,144.44067,89.95353,1.0,187.24702,86.118004,1.0,136.13496,95.06757,1.0,198.74727,186.1614,1.0,144.76012,185.8418,1.0,189.80266,255.20093,1.0,123.995834,244.33359,1.0,117.92628,255.20093,1.0,117.28738,255.20093,1.0,148.59354,255.20093,1.0,135.49605,255.20093,1.0,197.7889,255.20093,1.0,122.07914,255.20093,1.0,118.565186,255.20093,1.0,117.92628,255.20093,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda21.jpg,yeltsin tejeda,185,123.63098,57.022182,1.0,132.90169,46.788475,1.0,113.72092,48.067688,1.0,143.77078,52.86474,1.0,101.892784,53.504345,1.0,176.37808,112.348145,1.0,74.720024,112.028336,1.0,205.4689,170.87215,1.0,45.30952,162.23744,1.0,192.36206,212.44656,1.0,67.68708,226.1981,1.0,155.59892,232.59418,1.0,91.02368,232.91396,1.0,124.59002,162.55725,1.0,32.52234,240.90906,1.0,101.573105,230.35555,1.0,47.547276,157.76021,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda31.jpg,yeltsin tejeda,185,137.85384,172.22227,1.0,165.36984,137.04352,1.0,104.57868,138.96236,1.0,206.32387,149.8358,1.0,61.065014,149.8358,1.0,243.11852,252.81363,1.0,32.269207,252.81363,1.0,243.11852,252.81363,1.0,91.14064,252.81363,1.0,176.24825,252.81363,1.0,92.100494,252.81363,1.0,183.60718,240.66095,1.0,93.06035,252.81363,1.0,96.57984,232.02617,1.0,96.57984,252.81363,1.0,92.42045,241.94019,1.0,88.261055,252.81363,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda32.jpg,yeltsin tejeda,185,132.54512,86.38508,1.0,151.41658,71.36376,1.0,113.353806,71.683365,1.0,185.64108,83.50865,1.0,88.4051,86.38508,1.0,241.2959,174.59541,1.0,56.41958,174.915,1.0,250.57167,241.07275,1.0,24.434061,241.07275,1.0,235.85835,241.07275,1.0,24.434061,241.07275,1.0,250.57167,241.07275,1.0,24.434061,241.07275,1.0,250.57167,241.07275,1.0,24.434061,241.07275,1.0,250.57167,241.07275,1.0,173.80644,146.47037,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda5.jpg,yeltsin tejeda,185,116.03326,58.179146,1.0,121.46283,46.65952,1.0,107.40982,49.219433,1.0,128.16995,50.1794,1.0,97.50884,54.01928,1.0,152.76271,110.97744,1.0,83.77522,121.857086,1.0,166.81572,187.77496,1.0,63.97326,179.45522,1.0,175.43916,251.45288,1.0,84.413994,227.77365,1.0,147.65253,239.29327,1.0,107.09044,239.29327,1.0,182.14627,251.45288,1.0,106.45166,251.45288,1.0,152.76271,251.45288,1.0,102.938416,242.17317,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda6.jpg,yeltsin tejeda,185,131.16827,105.439995,1.0,136.28024,82.4,1.0,115.19334,89.759995,1.0,142.98972,84.0,1.0,91.550446,111.2,1.0,184.52452,214.56,1.0,74.29753,233.76,1.0,212.64038,255.2,1.0,62.47608,255.2,1.0,212.64038,255.2,1.0,48.737644,255.2,1.0,78.131516,218.72,1.0,75.57552,255.2,1.0,187.4,213.92,1.0,72.700035,233.76,1.0,110.72036,87.2,1.0,118.70783,36.96,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Yeltsin Tejeda/Yeltsin Tejeda8.jpg,yeltsin tejeda,185,197.37834,85.92,1.0,207.60118,68.0,1.0,187.7944,68.32,1.0,222.29652,84.0,1.0,176.61316,87.84,1.0,247.21472,188.0,1.0,171.50174,201.12,1.0,255.84027,255.2,1.0,169.9044,255.2,1.0,208.24011,255.2,1.0,155.20908,255.2,1.0,255.84027,255.2,1.0,241.78384,181.59999,1.0,255.84027,255.2,1.0,168.62656,255.2,1.0,255.84027,255.2,1.0,205.68439,255.2,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Youstin Salas/Youstin Salas1.jpg,youstin salas,186,133.37796,62.589043,1.0,143.9315,55.871033,1.0,127.301674,56.190937,1.0,160.56134,61.629326,1.0,121.54519,61.309418,1.0,164.71878,107.055855,1.0,110.671844,109.935,1.0,135.6166,173.59613,1.0,79.97061,158.24068,1.0,101.07771,162.39944,1.0,111.311455,154.40181,1.0,144.25131,226.38046,1.0,111.311455,218.70273,1.0,141.69287,236.29752,1.0,111.311455,236.29752,1.0,141.37306,236.29752,1.0,115.1491,236.29752,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Youstin Salas/Youstin Salas17.jpg,youstin salas,186,154.44669,80.724304,1.0,157.95883,76.56491,1.0,151.25383,76.56491,1.0,166.26028,74.00529,1.0,148.69952,77.20482,1.0,178.71246,94.80225,1.0,145.18738,98.001785,1.0,193.7189,101.20132,1.0,139.12094,134.1565,1.0,196.2732,133.5166,1.0,147.74168,123.91801,1.0,174.88101,157.19315,1.0,156.04312,158.79291,1.0,157.95883,200.70679,1.0,170.41101,204.22629,1.0,163.3867,246.14017,1.0,182.86317,239.74109,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_Youstin Salas/Youstin Salas34.jpg,youstin salas,186,76.788536,75.96244,1.0,79.666016,72.44395,1.0,73.91106,72.44395,1.0,83.502655,73.7234,1.0,68.79553,74.36312,1.0,93.09425,97.393295,1.0,59.203934,98.03303,1.0,109.719696,113.70633,1.0,42.898212,113.70633,1.0,100.76754,133.53787,1.0,53.768696,135.77692,1.0,86.380135,146.65227,1.0,66.87721,148.57146,1.0,89.57733,184.07628,1.0,64.95889,185.03589,1.0,92.13509,221.18047,1.0,63.040573,221.18047,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora10.jpg,├ülvaro zamora,170,133.99997,70.24221,1.0,141.99911,62.88643,1.0,128.56055,61.287346,1.0,150.95816,74.08001,1.0,119.28154,65.76478,1.0,158.95732,133.24608,1.0,102.00338,129.08847,1.0,170.47609,172.90334,1.0,72.886475,188.25453,1.0,177.19537,204.24539,1.0,61.3677,224.07397,1.0,144.55884,228.2316,1.0,107.44279,228.2316,1.0,136.5597,239.42519,1.0,56.248245,239.42519,1.0,141.35918,239.42519,1.0,56.248245,228.55144,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora19.jpg,├ülvaro zamora,170,127.22207,92.881004,1.0,157.918,75.92677,1.0,108.35685,73.36764,1.0,196.6077,94.48045,1.0,79.579414,88.082634,1.0,239.77382,212.5203,1.0,54.319214,198.44507,1.0,251.2848,252.50667,1.0,37.05275,252.50667,1.0,251.2848,252.50667,1.0,169.42899,142.14424,1.0,251.2848,252.50667,1.0,251.2848,252.50667,1.0,251.2848,226.91539,1.0,38.33175,252.50667,1.0,251.2848,252.50667,1.0,135.53554,252.50667,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora20.jpg,├ülvaro zamora,170,98.28548,49.45179,1.0,99.87183,46.57342,1.0,96.38184,47.213062,1.0,103.67909,43.05542,1.0,94.47822,46.57342,1.0,109.707245,56.167976,1.0,94.16094,60.0058,1.0,118.90812,71.519264,1.0,93.843666,77.276,1.0,121.12902,90.38855,1.0,93.526405,91.66783,1.0,109.707245,96.78492,1.0,98.60275,98.38402,1.0,114.466324,124.92896,1.0,101.140915,124.92896,1.0,121.4463,153.71262,1.0,113.197235,153.71262,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora26.jpg,├ülvaro zamora,170,133.17947,60.640297,1.0,139.89668,48.813553,1.0,126.78213,50.411762,1.0,149.49268,55.845673,1.0,118.78545,56.8046,1.0,167.72511,126.80614,1.0,106.31064,122.33115,1.0,177.64098,195.52911,1.0,69.52594,161.96672,1.0,182.11911,253.06462,1.0,88.398094,78.85988,1.0,155.57016,253.06462,1.0,118.78545,253.06462,1.0,190.75552,253.06462,1.0,118.78545,253.06462,1.0,154.2907,253.06462,1.0,155.57016,253.06462,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora32.jpg,├ülvaro zamora,170,87.86015,51.53431,1.0,95.52743,34.26875,1.0,77.956604,38.10554,1.0,107.66727,38.10554,1.0,67.41411,46.73832,1.0,129.3912,107.487526,1.0,55.91321,126.67148,1.0,147.2815,230.26486,1.0,60.705254,230.58458,1.0,81.1513,227.06754,1.0,94.24955,231.54378,1.0,136.41953,252.3264,1.0,84.98494,252.3264,1.0,142.80891,161.52234,1.0,52.718513,192.85616,1.0,69.96987,231.54378,1.0,60.06632,252.3264,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora34.jpg,├ülvaro zamora,170,136.40157,107.652016,1.0,155.91702,83.35015,1.0,115.28646,84.94896,1.0,182.47086,91.98372,1.0,88.09278,94.22204,1.0,240.0575,216.05109,1.0,19.948599,208.37683,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,250.58531,1.0,3.312461,250.58531,1.0,254.13422,224.68465,1.0,3.312461,216.05109,1.0,254.13422,250.58531,1.0,70.81679,250.58531,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora36.jpg,├ülvaro zamora,170,126.84524,101.61963,1.0,138.35777,84.9801,1.0,116.29208,84.9801,1.0,152.42865,105.77951,1.0,103.820175,102.259605,1.0,183.12874,224.81606,1.0,72.8003,224.49605,1.0,208.39233,251.69527,1.0,51.0544,251.69527,1.0,208.39233,251.69527,1.0,51.0544,251.69527,1.0,208.39233,251.69527,1.0,78.87636,251.69527,1.0,184.08812,231.53586,1.0,69.922165,251.69527,1.0,208.39233,251.69527,1.0,65.125275,251.69527,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ülvaro Zamora/├ülvaro Zamora50.jpg,├ülvaro zamora,170,58.37405,63.566372,1.0,68.916275,51.41189,1.0,49.74859,49.492764,1.0,81.375275,63.246517,1.0,35.05336,61.647243,1.0,99.90404,120.50051,1.0,9.176977,119.86081,1.0,120.98851,187.35016,1.0,1.5099002,195.34651,1.0,123.22475,226.6923,1.0,7.260207,243.32474,1.0,87.12559,240.7659,1.0,22.274899,252.60052,1.0,132.16966,252.60052,1.0,39.845284,242.68503,1.0,112.363045,252.60052,1.0,1.5099002,252.60052,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ôscar Duarte/├ôscar Duarte14.jpg,├ôscar duarte,182,123.08029,156.37125,1.0,148.01776,126.62657,1.0,97.18368,126.30673,1.0,186.0634,138.46048,1.0,63.614,140.37949,1.0,183.186,241.76724,1.0,70.008224,240.16806,1.0,187.02254,237.60939,1.0,62.01544,241.12758,1.0,180.94803,238.5689,1.0,76.08274,238.5689,1.0,177.11148,237.92923,1.0,72.2462,250.08296,1.0,161.76535,238.24905,1.0,71.60677,250.08296,1.0,82.79668,233.77136,1.0,70.967354,233.77136,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Costa Rica Players/Images_├ôscar Duarte/├ôscar Duarte38.jpg,├ôscar duarte,182,191.35013,87.11535,1.0,199.01102,81.04154,1.0,185.92369,80.72186,1.0,209.54471,85.83665,1.0,180.49724,85.83665,1.0,219.75917,123.877846,1.0,163.57948,123.877846,1.0,203.16064,177.2634,1.0,143.15051,167.35352,1.0,164.21788,169.91089,1.0,182.09326,164.79613,1.0,194.86136,185.25525,1.0,159.74905,185.25525,1.0,193.58456,185.25525,1.0,136.76645,185.25525,1.0,201.88382,185.25525,1.0,187.2005,165.11578,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Antonio R├╝diger/Antonio R├╝diger37.jpg,antonio r├╝diger,181,105.47778,48.214092,1.0,117.94033,40.534313,1.0,96.84986,40.534313,1.0,137.43304,48.854073,1.0,87.90238,49.17406,1.0,176.0989,93.65275,1.0,57.22533,96.85265,1.0,200.38492,146.7712,1.0,75.759384,159.25082,1.0,174.50114,175.57034,1.0,82.78955,164.05066,1.0,160.76039,217.16911,1.0,88.22193,215.88916,1.0,167.15144,250.12814,1.0,82.78955,250.12814,1.0,172.26427,250.12814,1.0,80.23312,164.05066,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Armel Bella-Kotchap/Armel Bella-Kotchap14.jpg,armel bella kotchap,184,126.73606,66.195854,1.0,139.52747,57.56582,1.0,115.54357,60.76213,1.0,166.06964,62.99955,1.0,108.188515,68.11364,1.0,204.44391,122.450905,1.0,76.209984,124.04906,1.0,169.2675,186.05745,1.0,33.678543,190.21265,1.0,87.08269,180.94336,1.0,129.29434,195.00714,1.0,168.30817,249.98367,1.0,92.19926,249.98367,1.0,179.50063,249.98367,1.0,30.160902,195.00714,1.0,81.64634,249.98367,1.0,143.04512,189.89304,1.0,malformed
