image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label,new_label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Joshua Kimmich/Joshua Kimmich2.jpg,joshua kimmich,189,142.45981,34.78949,1.0,145.64955,29.351507,1.0,138.95107,30.311152,1.0,149.47726,31.270798,1.0,134.16644,31.270798,1.0,156.17574,61.97941,1.0,125.873085,54.302254,1.0,168.61578,94.607315,1.0,109.60535,73.49514,1.0,166.38295,124.03639,1.0,92.69965,95.56695,1.0,142.7788,124.67616,1.0,122.683334,120.5177,1.0,154.26189,179.69574,1.0,118.21768,167.86015,1.0,154.89984,226.39844,1.0,126.19207,218.72128,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Joshua Kimmich/Joshua Kimmich21.jpg,joshua kimmich,189,114.97095,45.04493,1.0,121.03315,36.411957,1.0,112.73751,37.690918,1.0,136.34818,43.446228,1.0,110.185,43.765972,1.0,153.89665,98.44146,1.0,107.6325,102.598076,1.0,184.20766,149.91954,1.0,92.31746,199.4792,1.0,161.55417,199.79893,1.0,94.23184,173.58029,1.0,144.0057,199.15947,1.0,116.88533,202.35687,1.0,141.13412,252.23625,1.0,122.947525,252.23625,1.0,150.0679,252.23625,1.0,124.86191,252.23625,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Joshua Kimmich/Joshua Kimmich50.jpg,joshua kimmich,189,111.81931,47.46452,1.0,120.76455,42.347363,1.0,109.263535,42.347363,1.0,144.08607,46.82487,1.0,108.94405,47.46452,1.0,168.36601,85.203575,1.0,96.80408,90.000916,1.0,220.44011,111.42901,1.0,72.84361,138.61392,1.0,185.61755,142.4518,1.0,81.78886,128.69943,1.0,161.01814,187.54675,1.0,122.36191,189.4657,1.0,127.79295,253.75003,1.0,163.8934,244.795,1.0,129.39032,253.75003,1.0,170.28285,253.75003,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Julian Brandt/Julian Brandt24.jpg,julian brandt,184,122.8301,61.003513,1.0,129.54202,56.84872,1.0,120.91242,56.84872,1.0,144.24431,68.99349,1.0,117.396645,65.477905,1.0,157.66814,114.696205,1.0,112.60243,114.696205,1.0,193.14539,147.93454,1.0,84.47632,151.13054,1.0,229.26187,174.7809,1.0,49.318672,174.46129,1.0,147.76007,243.17516,1.0,115.798584,242.53596,1.0,118.67512,251.16515,1.0,113.24166,251.16515,1.0,155.1112,251.16515,1.0,115.478966,251.16515,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Karim Adeyemi/Karim Adeyemi30.jpg,karim adeyemi,175,110.39982,51.533676,1.0,119.98695,44.49624,1.0,108.16282,44.81612,1.0,143.63521,49.934258,1.0,107.20411,49.614372,1.0,175.5923,92.79863,1.0,96.65826,102.07525,1.0,196.04486,145.57939,1.0,81.63842,169.89052,1.0,205.63199,205.71745,1.0,84.51456,145.57939,1.0,164.7269,237.06606,1.0,113.275955,231.628,1.0,178.78802,251.78065,1.0,112.95638,251.78065,1.0,174.95316,251.78065,1.0,110.71939,251.78065,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Leon Goretzka/Leon Goretzka12.jpg,leon goretzka,188,147.86841,41.354794,1.0,155.21214,34.9585,1.0,145.95267,35.278316,1.0,169.89958,43.91331,1.0,143.71762,43.593494,1.0,184.90633,99.88089,1.0,137.97037,95.40348,1.0,194.80437,172.79865,1.0,123.28292,157.12773,1.0,175.00827,216.93307,1.0,104.44467,207.97827,1.0,171.81535,223.00957,1.0,139.24754,215.65382,1.0,170.53816,254.3514,1.0,134.77744,254.3514,1.0,176.28543,254.3514,1.0,176.60472,254.3514,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Leon Goretzka/Leon Goretzka31.jpg,leon goretzka,188,128.88011,59.72425,1.0,138.15991,51.088642,1.0,117.360374,51.408474,1.0,152.55959,57.16555,1.0,103.60068,58.764736,1.0,185.19884,110.89825,1.0,70.00144,114.09662,1.0,243.75754,160.47305,1.0,16.88263,161.43257,1.0,206.63837,210.04787,1.0,51.12186,209.40817,1.0,164.07933,241.39192,1.0,92.40093,250.34738,1.0,211.75826,242.03162,1.0,82.48115,250.34738,1.0,243.75754,250.34738,1.0,6.002873,250.34738,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Leon Goretzka/Leon Goretzka7.jpg,leon goretzka,188,122.49519,49.71828,1.0,129.85136,41.080357,1.0,114.819176,41.720203,1.0,144.5637,43.959667,1.0,107.78285,46.199123,1.0,175.26773,84.58988,1.0,91.79117,95.46727,1.0,202.13374,138.33694,1.0,82.83583,156.89249,1.0,228.67996,197.20279,1.0,81.87633,214.1587,1.0,176.22722,207.44032,1.0,126.01336,215.75832,1.0,188.38092,254.14908,1.0,123.45468,254.14908,1.0,181.34456,254.14908,1.0,116.73818,220.55716,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Leroy San├⌐/Leroy San├⌐40.jpg,leroy san├⌐,183,125.83488,63.40819,1.0,132.54753,55.091167,1.0,118.482925,55.411053,1.0,141.8174,59.569565,1.0,108.89342,60.52922,1.0,159.0785,115.86942,1.0,93.86985,117.14897,1.0,172.82347,175.36813,1.0,80.444534,175.68802,1.0,154.60341,212.47485,1.0,99.3039,213.11464,1.0,147.25146,230.06857,1.0,106.01656,230.06857,1.0,139.8995,249.58159,1.0,107.93446,249.58159,1.0,150.76761,216.31349,1.0,103.45935,216.95326,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Leroy San├⌐/Leroy San├⌐7.jpg,leroy san├⌐,183,98.902306,35.27566,1.0,104.97158,30.481825,1.0,95.06908,31.760183,1.0,124.13772,30.481825,1.0,91.87472,34.956074,1.0,152.88693,52.53348,1.0,84.84714,62.121155,1.0,196.01076,71.708824,1.0,72.70858,93.440895,1.0,169.49759,96.31719,1.0,108.16593,111.33789,1.0,145.85936,118.36884,1.0,107.846504,122.523506,1.0,151.28976,167.26599,1.0,110.40199,170.1423,1.0,156.72017,211.3693,1.0,122.22111,215.84355,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Lukas Klostermann/Lukas Klostermann8.jpg,lukas klostermann,183,126.53171,29.187136,1.0,131.32437,25.668818,1.0,121.10001,25.029121,1.0,137.39508,27.268053,1.0,110.23666,26.30851,1.0,149.856,54.77492,1.0,95.85866,47.41843,1.0,166.79007,88.03904,1.0,85.95383,71.087135,1.0,134.83899,104.35126,1.0,69.33926,89.95812,1.0,133.24144,122.58254,1.0,92.02453,117.78484,1.0,142.18774,167.68102,1.0,75.090454,162.24362,1.0,162.31693,204.46346,1.0,85.634315,220.13597,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Matthias Ginter/Matthias Ginter19.jpg,matthias ginter,177,113.905426,53.029995,1.0,117.10371,46.956707,1.0,107.82869,48.874588,1.0,120.94166,49.513885,1.0,101.11228,53.669285,1.0,132.77531,81.79818,1.0,92.47691,84.0357,1.0,159.64091,106.730606,1.0,77.44496,109.92707,1.0,188.74533,105.13237,1.0,63.692333,103.21449,1.0,127.33823,171.2992,1.0,103.35108,171.61885,1.0,118.70285,233.31062,1.0,104.95023,237.14636,1.0,118.0632,254.08763,1.0,107.82869,254.08763,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Matthias Ginter/Matthias Ginter27.jpg,matthias ginter,177,139.55238,42.59747,1.0,145.62369,38.123177,1.0,135.39833,37.80359,1.0,158.08583,36.52522,1.0,129.64656,38.442772,1.0,173.10434,67.525665,1.0,105.68088,55.700756,1.0,178.53656,103.000404,1.0,95.13597,82.22691,1.0,147.2214,117.06247,1.0,93.53827,106.51592,1.0,152.01454,125.37187,1.0,108.876305,119.299614,1.0,171.18709,173.63031,1.0,108.876305,161.4858,1.0,168.3112,223.80629,1.0,116.54533,219.97116,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Matthias Ginter/Matthias Ginter6.jpg,matthias ginter,177,141.56532,61.41483,1.0,148.2749,55.014885,1.0,134.53624,55.65488,1.0,156.90147,60.454834,1.0,126.54866,61.09483,1.0,176.7107,114.21433,1.0,112.17101,114.854324,1.0,178.62772,174.05379,1.0,106.41995,165.41386,1.0,145.07986,131.17418,1.0,86.29124,123.81425,1.0,156.26248,238.05319,1.0,119.20009,217.89336,1.0,154.02596,252.77304,1.0,86.29124,252.77304,1.0,86.29124,252.77304,1.0,86.29124,252.77304,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Niclas F├╝llkrug/Niclas F├╝llkrug49.jpg,niclas f├╝llkrug,180,156.06487,50.637016,1.0,154.14554,44.561394,1.0,148.06773,44.561394,1.0,121.8372,49.99748,1.0,121.8372,50.317245,1.0,167.26082,102.1199,1.0,78.012985,102.75943,1.0,182.29541,167.67264,1.0,62.978405,168.95172,1.0,166.94093,205.72519,1.0,74.81414,224.27184,1.0,153.82565,241.2196,1.0,96.88619,243.77777,1.0,153.50578,253.37085,1.0,47.30406,253.37085,1.0,47.30406,253.37085,1.0,88.88907,244.4173,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Nico Schlotterbeck/Nico Schlotterbeck49.jpg,nico schlotterbeck,178,120.43112,66.33811,1.0,109.895905,53.236397,1.0,118.515625,59.307922,1.0,89.14472,66.65767,1.0,112.4499,64.42079,1.0,75.41702,101.808624,1.0,121.06962,105.96283,1.0,47.96161,91.582886,1.0,153.63301,131.2076,1.0,64.881805,66.01856,1.0,149.16353,89.985115,1.0,84.355995,199.59218,1.0,118.515625,198.95306,1.0,84.67523,254.23593,1.0,149.16353,245.2884,1.0,86.271484,254.23593,1.0,149.16353,245.60796,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Niklas S├╝le/Niklas S├╝le30.jpg,niklas s├╝le,185,129.21335,120.81478,1.0,148.07945,100.9772,1.0,110.347244,100.65724,1.0,175.57921,107.37643,1.0,80.289375,107.37643,1.0,241.77046,220.32262,1.0,16.65623,211.04375,1.0,255.20058,253.9185,1.0,3.5458858,253.9185,1.0,255.20058,253.9185,1.0,3.5458858,253.9185,1.0,168.54437,180.96742,1.0,3.5458858,253.9185,1.0,255.20058,253.9185,1.0,3.5458858,253.9185,1.0,105.231,96.49775,1.0,3.5458858,201.12495,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Serge Gnabry/Serge Gnabry22.jpg,serge gnabry,197,139.9151,31.435951,1.0,139.9151,27.281357,1.0,134.4785,28.559692,1.0,139.9151,30.796783,1.0,122.00631,33.992626,1.0,137.0369,53.80685,1.0,104.73713,57.002693,1.0,145.35167,64.9923,1.0,71.15815,77.136505,1.0,160.38226,65.95105,1.0,35.980186,89.60029,1.0,115.290504,119.321625,1.0,99.94013,119.321625,1.0,82.35114,158.6305,1.0,134.15869,163.10468,1.0,41.09698,187.39308,1.0,116.249916,217.43398,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Serge Gnabry/Serge Gnabry23.jpg,serge gnabry,197,139.4301,69.559845,1.0,143.58784,66.04016,1.0,134.63272,66.04016,1.0,146.46626,67.320045,1.0,120.56039,65.40022,1.0,153.82227,87.15821,1.0,104.24928,87.47818,1.0,172.05232,106.03646,1.0,70.02794,106.03646,1.0,157.98,128.75436,1.0,97.85277,130.99414,1.0,145.50679,147.31264,1.0,114.16389,147.31264,1.0,153.18262,189.22874,1.0,108.40701,189.86871,1.0,162.45755,230.82492,1.0,104.88893,230.82492,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Serge Gnabry/Serge Gnabry7.jpg,serge gnabry,197,136.0453,55.009415,1.0,145.31552,47.334755,1.0,124.53744,47.334755,1.0,157.78238,54.36986,1.0,110.47226,55.009415,1.0,188.15034,110.970474,1.0,75.94868,110.01115,1.0,235.7801,152.54156,1.0,18.089691,148.38445,1.0,202.21553,201.14774,1.0,54.2116,196.99062,1.0,162.89697,243.99792,1.0,93.530136,246.23636,1.0,167.69191,255.19016,1.0,88.09587,255.19016,1.0,174.40485,255.19016,1.0,83.62058,255.19016,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Thilo Kehrer/Thilo Kehrer8.jpg,thilo kehrer,186,115.04546,38.648945,1.0,117.28193,34.49339,1.0,114.08699,35.132706,1.0,131.97868,33.21476,1.0,131.6592,32.895103,1.0,146.67546,52.074577,1.0,133.89566,51.43526,1.0,126.866776,84.04039,1.0,112.17001,74.13098,1.0,88.20791,83.72072,1.0,79.26205,78.28654,1.0,177.02745,113.12926,1.0,158.17726,113.12926,1.0,125.908295,146.69334,1.0,117.92092,145.73438,1.0,162.96968,192.40445,1.0,165.20615,192.0848,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Thomas M├╝ller/Thomas M├╝ller46.jpg,thomas m├╝ller,198,141.96756,39.508396,1.0,145.16661,36.63258,1.0,138.76851,36.313046,1.0,149.00548,38.54979,1.0,134.60973,38.230255,1.0,154.44388,61.875847,1.0,126.29218,60.27817,1.0,171.07898,88.397255,1.0,109.657074,80.72841,1.0,167.87994,72.10097,1.0,116.05519,66.66887,1.0,142.60738,121.62889,1.0,126.61208,119.39214,1.0,129.81114,167.00287,1.0,130.13106,167.3224,1.0,111.25661,197.03915,1.0,129.17134,220.04568,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Youssoufa Moukoko/Youssoufa Moukoko35.jpg,youssoufa moukoko,174,137.35371,58.759827,1.0,142.47356,48.521893,1.0,129.67393,49.80164,1.0,147.59341,45.322544,1.0,116.874306,49.481705,1.0,149.83334,80.835365,1.0,116.55431,89.15369,1.0,154.9532,129.46555,1.0,80.39536,185.45421,1.0,151.7533,192.17288,1.0,100.87477,244.96222,1.0,141.5136,165.93816,1.0,114.95436,162.09894,1.0,140.55362,210.08925,1.0,116.874306,208.48956,1.0,139.59364,255.20015,1.0,105.67463,255.20015,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_Youssoufa Moukoko/Youssoufa Moukoko50.jpg,youssoufa moukoko,174,125.28986,41.89834,1.0,130.39996,34.22669,1.0,118.902214,34.54634,1.0,135.1907,35.824947,1.0,110.59828,38.062515,1.0,141.57834,74.8225,1.0,96.86486,79.936935,1.0,149.56288,123.72927,1.0,78.66008,133.63849,1.0,164.89322,151.21935,1.0,82.81205,188.61865,1.0,121.45726,169.75917,1.0,98.46177,179.34874,1.0,116.985916,224.10004,1.0,100.37805,254.46698,1.0,117.30531,254.46698,1.0,96.54548,254.46698,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_─░lkay G├╝ndo─ƒan/─░lkay G├╝ndo─ƒan10.jpg,─░lkay g├╝ndo─ƒan,195,100.6923,109.65668,1.0,126.603584,91.42996,1.0,81.818665,93.98809,1.0,187.0632,104.860176,1.0,65.184265,109.017136,1.0,255.20027,178.72632,1.0,23.918169,201.4298,1.0,255.20027,174.88913,1.0,81.818665,42.18585,1.0,172.98796,154.10428,1.0,138.43959,39.307945,1.0,176.82668,165.29613,1.0,14.3214,229.56929,1.0,255.20027,178.40656,1.0,14.3214,229.56929,1.0,133.6412,38.66841,1.0,134.28099,38.66841,1.0,face,face
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_─░lkay G├╝ndo─ƒan/─░lkay G├╝ndo─ƒan32.jpg,─░lkay g├╝ndo─ƒan,195,127.2399,63.49415,1.0,133.9518,52.304802,1.0,119.56916,52.9442,1.0,143.85982,57.419937,1.0,111.25919,60.936584,1.0,160.16013,112.08789,1.0,99.43349,116.56363,1.0,174.22314,185.29817,1.0,89.52546,180.82246,1.0,152.4894,211.19353,1.0,110.93959,211.19353,1.0,152.4894,220.78441,1.0,108.063065,215.66927,1.0,178.37813,223.02228,1.0,86.64893,224.30106,1.0,90.80392,252.43427,1.0,84.73125,252.43427,1.0,upper_body,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Germany Players/Images_─░lkay G├╝ndo─ƒan/─░lkay G├╝ndo─ƒan43.jpg,─░lkay g├╝ndo─ƒan,195,131.51085,61.948235,1.0,144.60793,52.989616,1.0,121.288765,52.349716,1.0,160.57996,58.108826,1.0,108.83058,57.14897,1.0,181.66302,101.62212,1.0,89.02526,104.82164,1.0,202.10722,164.65242,1.0,81.35869,157.29355,1.0,178.14917,127.53813,1.0,75.608765,211.6852,1.0,162.4966,235.68147,1.0,95.73351,228.64258,1.0,213.60709,251.67902,1.0,78.48373,234.72163,1.0,213.60709,251.67902,1.0,82.955894,233.7618,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Ayase Ueda/Ayase Ueda30.jpg,ayase ueda,190,154.38644,55.12883,1.0,156.30168,48.095947,1.0,150.23676,47.776268,1.0,136.51088,45.858204,1.0,136.51088,46.49756,1.0,156.30168,76.54717,1.0,115.76246,78.14556,1.0,171.6236,111.07227,1.0,89.26832,115.22807,1.0,170.34676,129.29384,1.0,78.7345,159.34346,1.0,131.72276,171.49118,1.0,110.335945,167.97475,1.0,110.335945,237.66429,1.0,124.06182,233.82816,1.0,98.84451,253.64812,1.0,120.86977,253.64812,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Ayase Ueda/Ayase Ueda42.jpg,ayase ueda,190,132.33203,67.40807,1.0,137.11945,63.89059,1.0,128.82127,63.89059,1.0,150.52422,65.16968,1.0,125.31049,65.16968,1.0,161.37569,84.03618,1.0,127.863785,86.59435,1.0,181.80199,107.69926,1.0,117.012314,108.97834,1.0,188.50436,133.28096,1.0,99.139305,129.76347,1.0,152.43918,136.1589,1.0,135.8428,136.47868,1.0,120.84225,164.61855,1.0,148.29008,174.53146,1.0,134.24701,208.747,1.0,164.88644,211.94469,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Daichi Kamada/Daichi Kamada8.jpg,daichi kamada,184,101.56369,54.47032,1.0,111.78111,44.561775,1.0,98.69004,42.004726,1.0,134.77032,49.99549,1.0,94.8585,44.24214,1.0,167.3384,103.05417,1.0,90.06908,99.218605,1.0,190.9662,184.87961,1.0,89.11119,165.70175,1.0,172.1278,239.2168,1.0,80.80953,234.74197,1.0,155.20518,212.36783,1.0,113.696884,212.68745,1.0,153.60872,252.00203,1.0,110.18465,252.00203,1.0,167.65768,252.00203,1.0,105.714516,252.00203,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Daniel Schmidt/Daniel Schmidt50.jpg,daniel schmidt,189,125.69734,47.165253,1.0,132.72559,38.852367,1.0,123.780556,38.852367,1.0,149.65724,46.5258,1.0,121.5443,43.967987,1.0,163.71371,88.72968,1.0,119.62751,91.92695,1.0,139.43436,151.39606,1.0,95.66762,161.30759,1.0,102.05692,137.64783,1.0,81.61115,126.77712,1.0,159.56065,205.42982,1.0,133.3645,200.63393,1.0,126.65574,242.83781,1.0,125.37789,242.83781,1.0,162.75531,242.83781,1.0,139.75381,231.32767,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Eiji Kawashima/Eiji Kawashima21.jpg,eiji kawashima,193,131.54701,55.61602,1.0,139.54027,47.299843,1.0,128.34972,46.97999,1.0,152.96892,56.255726,1.0,123.873505,53.057198,1.0,164.15945,116.388084,1.0,115.560524,109.35132,1.0,176.30919,188.355,1.0,88.38349,128.22264,1.0,175.66972,253.92488,1.0,61.845917,139.73735,1.0,151.05054,200.82925,1.0,120.67621,200.50941,1.0,146.2546,245.28882,1.0,118.11837,241.77046,1.0,173.75136,253.92488,1.0,124.19323,253.92488,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Gaku Shibasaki/Gaku Shibasaki38.jpg,gaku shibasaki,175,104.91239,45.451492,1.0,108.74996,42.255707,1.0,101.39461,42.255707,1.0,113.54693,42.255707,1.0,95.958046,41.93613,1.0,120.5825,57.275906,1.0,84.44531,56.956326,1.0,128.57745,72.29611,1.0,64.29803,73.894005,1.0,144.24756,86.037994,1.0,57.26247,86.67715,1.0,116.10533,101.37777,1.0,93.71945,102.65609,1.0,135.613,136.21185,1.0,88.28289,142.28386,1.0,119.3033,170.0872,1.0,87.96308,176.79836,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group E/Japan Players/Images_Hidemasa Morita/Hidemasa Morita13.jpg,hidemasa morita,177,112.20969,49.225063,1.0,118.598145,44.107166,1.0,107.09892,45.066776,1.0,134.56927,45.38664,1.0,102.94643,48.265457,1.0,156.60944,66.817825,1.0,94.96085,70.01651,1.0,189.50998,94.646385,1.0,63.657436,94.326515,1.0,173.85828,116.7173,1.0,76.11492,123.75441,1.0,157.56772,123.11468,1.0,118.91756,126.63323,1.0,169.06693,169.17574,1.0,129.77792,157.66046,1.0,162.9979,179.41151,1.0,165.8727,204.36127,1.0,full_body,full_body
